module_definition	module	component	component_class	n_features	n_edges	mdc	log2_mdc	direction	p_loss_sample	p_loss_gene	q_loss_sample	q_loss_gene	q_loss_max	p_gain_sample	p_gain_gene	q_gain_sample	q_gain_gene	q_gain_max	directional_p_sample	directional_p_gene	directional_fdr	significant_fdr_05	significant_fdr_10	component_label
control_derived	416	CT_DLPFC__PCGBA23	CT	36	104	0.508023619066607	-0.977032522460509	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0078304131516331	0.0075041459369817	0.0078304131516331	0.0049751243781094	0.0049751243781094	0.0078304131516331	True	True	CT: DLPFC - PCG
control_derived	417	TS_AC	TS	31	105	0.646199850700442	-0.629947677607758	Higher in Control	0.930348258706468	0.950248756218905	1.0	1.0	1.0	0.0746268656716418	0.054726368159204	0.125760088446656	0.098615831732427	0.125760088446656	0.0746268656716418	0.054726368159204	0.125760088446656	False	False	TS: AC
control_derived	417	TS_DLPFC	TS	31	21	0.793192067244233	-0.334257845717771	Higher in Control	0.412935323383085	0.840796019900497	0.442607322668097	1.0	1.0	0.592039800995025	0.164179104477612	1.0	0.249051353402479	1.0	0.592039800995025	0.164179104477612	1.0	False	False	TS: DLPFC
control_derived	417	TS_PCGBA23	TS	31	36	0.572345968114574	-0.805040612921517	Higher in Control	0.940298507462687	0.965174129353234	1.0	1.0	1.0	0.0646766169154229	0.0398009950248756	0.0838063205101254	0.0739735665108799	0.0838063205101254	0.0646766169154229	0.0398009950248756	0.0838063205101254	False	True	TS: PCG
control_derived	417	CT_AC__DLPFC	CT	31	105	0.459060070414793	-1.12324514469249	Higher in Control	1.0	0.995024875621891	1.0	1.0	1.0	0.0049751243781094	0.0099502487562189	0.0061258334179442	0.0123355823621618	0.0123355823621618	0.0049751243781094	0.0099502487562189	0.0123355823621618	True	True	CT: AC - DLPFC
control_derived	417	CT_AC__PCGBA23	CT	31	135	0.221702434659211	-2.1733034814188	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0053555750658472	0.0061516740621218	0.0061516740621218	0.0049751243781094	0.0049751243781094	0.0061516740621218	True	True	CT: AC - PCG
control_derived	417	CT_DLPFC__PCGBA23	CT	31	63	0.663138456883766	-0.59261797235479	Higher in Control	0.935323383084577	0.975124378109453	1.0	1.0	1.0	0.0696517412935323	0.0298507462686567	0.100855721393035	0.0388703962203372	0.100855721393035	0.0696517412935323	0.0298507462686567	0.100855721393035	False	False	CT: DLPFC - PCG
control_derived	418	TS_AC	TS	49	190	0.890360118888463	-0.167539122120345	Higher in Control	0.681592039800995	0.72636815920398	1.0	1.0	1.0	0.323383084577114	0.278606965174129	0.435968306615073	0.390049751243781	0.435968306615073	0.323383084577114	0.278606965174129	0.435968306615073	False	False	TS: AC
control_derived	418	TS_DLPFC	TS	49	171	1.04242601240647	0.059944990075461	Higher in AD	0.0248756218905473	0.631840796019901	0.0364978386754751	1.0	1.0	0.980099502487562	0.373134328358209	1.0	0.487525874278244	1.0	0.0248756218905473	0.631840796019901	1.0	False	False	TS: DLPFC
control_derived	418	TS_PCGBA23	TS	49	45	0.684264660786342	-0.547373654347678	Higher in Control	0.920398009950249	0.920398009950249	1.0	1.0	1.0	0.0845771144278607	0.0845771144278607	0.107325441756734	0.141474445952058	0.141474445952058	0.0845771144278607	0.0845771144278607	0.141474445952058	False	False	TS: PCG
control_derived	418	CT_AC__DLPFC	CT	49	380	0.459594585699922	-1.12156629261674	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0061258334179442	0.0064321250888415	0.0064321250888415	0.0049751243781094	0.0049751243781094	0.0064321250888415	True	True	CT: AC - DLPFC
control_derived	418	CT_AC__PCGBA23	CT	49	200	0.569649354425626	-0.811853948055529	Higher in Control	1.0	0.985074626865672	1.0	1.0	1.0	0.0049751243781094	0.0199004975124378	0.0053555750658472	0.0231961213043065	0.0231961213043065	0.0049751243781094	0.0199004975124378	0.0231961213043065	True	True	CT: AC - PCG
control_derived	418	CT_DLPFC__PCGBA23	CT	49	190	0.813497791478948	-0.297789665678796	Higher in Control	0.875621890547264	0.985074626865672	1.0	1.0	1.0	0.129353233830846	0.0199004975124378	0.180099502487562	0.0274961072500095	0.180099502487562	0.129353233830846	0.0199004975124378	0.180099502487562	False	False	CT: DLPFC - PCG
control_derived	419	TS_AC	TS	70	325	0.674847133155557	-0.567367356005336	Higher in Control	0.990049751243781	0.965174129353234	1.0	1.0	1.0	0.0149253731343284	0.0398009950248756	0.0292087947359974	0.0770615010056103	0.0770615010056103	0.0149253731343284	0.0398009950248756	0.0770615010056103	False	True	TS: AC
control_derived	419	TS_DLPFC	TS	70	210	0.836253826343796	-0.257987187955877	Higher in Control	0.149253731343284	0.975124378109453	0.196444249341528	1.0	1.0	0.855721393034826	0.0298507462686567	1.0	0.0568434423626548	1.0	0.855721393034826	0.0298507462686567	1.0	False	False	TS: DLPFC
control_derived	419	TS_PCGBA23	TS	70	253	0.726973433814239	-0.460025450969103	Higher in Control	1.0	0.985074626865672	1.0	1.0	1.0	0.0049751243781094	0.0199004975124378	0.0078241272271123	0.0430787240269242	0.0430787240269242	0.0049751243781094	0.0199004975124378	0.0430787240269242	True	True	TS: PCG
control_derived	419	CT_AC__DLPFC	CT	70	546	0.431467265380637	-1.21267698592219	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0061258334179442	0.0064321250888415	0.0064321250888415	0.0049751243781094	0.0049751243781094	0.0064321250888415	True	True	CT: AC - DLPFC
control_derived	419	CT_AC__PCGBA23	CT	70	598	0.381851087426281	-1.38891796269038	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0053555750658472	0.0061516740621218	0.0061516740621218	0.0049751243781094	0.0049751243781094	0.0061516740621218	True	True	CT: AC - PCG
control_derived	419	CT_DLPFC__PCGBA23	CT	70	483	0.990790049559301	-0.0133487151237734	Higher in Control	0.303482587064677	0.805970149253731	1.0	1.0	1.0	0.701492537313433	0.199004975124378	0.857906413876563	0.232386454822661	0.857906413876563	0.701492537313433	0.199004975124378	0.857906413876563	False	False	CT: DLPFC - PCG
control_derived	421	TS_AC	TS	45	630	0.969457528860991	-0.0447503984570663	Higher in Control	0.522388059701492	0.472636815920398	1.0	1.0	1.0	0.482587064676617	0.532338308457711	0.577834511652265	0.645903814262023	0.645903814262023	0.482587064676617	0.532338308457711	0.645903814262023	False	False	TS: AC
control_derived	421	TS_DLPFC	TS	45	0			Not available														False	False	TS: DLPFC
control_derived	421	TS_PCGBA23	TS	45	28	0.688977872372508	-0.537470445674892	Higher in Control	0.860696517412935	0.870646766169154	1.0	1.0	1.0	0.144278606965174	0.134328358208955	0.175809693255576	0.204267916615271	0.204267916615271	0.144278606965174	0.134328358208955	0.204267916615271	False	False	TS: PCG
control_derived	421	CT_AC__DLPFC	CT	45	36	0.605655889873935	-0.723429751645144	Higher in Control	0.850746268656716	0.810945273631841	1.0	1.0	1.0	0.154228855721393	0.194029850746269	0.170215993204708	0.211562668584787	0.211562668584787	0.154228855721393	0.194029850746269	0.211562668584787	False	False	CT: AC - DLPFC
control_derived	421	CT_AC__PCGBA23	CT	45	288	0.448427420747276	-1.1570535951415	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0053555750658472	0.0061516740621218	0.0061516740621218	0.0049751243781094	0.0049751243781094	0.0061516740621218	True	True	CT: AC - PCG
control_derived	421	CT_DLPFC__PCGBA23	CT	45	8	1.00760884137026	0.0109356863204229	Higher in AD	0.467661691542289	0.517412935323383	1.0	1.0	1.0	0.537313432835821	0.487562189054726	0.684885431994955	0.5316190133669	0.684885431994955	0.467661691542289	0.517412935323383	1.0	False	False	CT: DLPFC - PCG
control_derived	422	TS_AC	TS	43	496	0.927958589235763	-0.107867669316004	Higher in Control	0.721393034825871	0.572139303482587	1.0	1.0	1.0	0.283582089552239	0.432835820895522	0.390999547715966	0.562686567164179	0.562686567164179	0.283582089552239	0.432835820895522	0.562686567164179	False	False	TS: AC
control_derived	422	TS_DLPFC	TS	43	0			Not available														False	False	TS: DLPFC
control_derived	422	TS_PCGBA23	TS	43	55	0.613807099743241	-0.704142761717166	Higher in Control	0.965174129353234	0.970149253731343	1.0	1.0	1.0	0.0398009950248756	0.0348258706467662	0.0542472821079786	0.0660614453505668	0.0660614453505668	0.0398009950248756	0.0348258706467662	0.0660614453505668	False	True	TS: PCG
control_derived	422	CT_AC__DLPFC	CT	43	0			Not available														False	False	CT: AC - DLPFC
control_derived	422	CT_AC__PCGBA23	CT	43	352	0.603127759895176	-0.729464455873419	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0053555750658472	0.0061516740621218	0.0061516740621218	0.0049751243781094	0.0049751243781094	0.0061516740621218	True	True	CT: AC - PCG
control_derived	422	CT_DLPFC__PCGBA23	CT	43	0			Not available														False	False	CT: DLPFC - PCG
control_derived	424	TS_AC	TS	58	861	0.871625969521188	-0.198218913645466	Higher in Control	0.855721393034826	0.791044776119403	1.0	1.0	1.0	0.149253731343284	0.213930348258706	0.22636815920398	0.311482587064677	0.311482587064677	0.149253731343284	0.213930348258706	0.311482587064677	False	False	TS: AC
control_derived	424	TS_DLPFC	TS	58	0			Not available														False	False	TS: DLPFC
control_derived	424	TS_PCGBA23	TS	58	105	0.726279236804507	-0.461403758650574	Higher in Control	0.960199004975124	0.940298507462687	1.0	1.0	1.0	0.0447761194029851	0.0646766169154229	0.0605794556628622	0.11121960291998	0.11121960291998	0.0447761194029851	0.0646766169154229	0.11121960291998	False	False	TS: PCG
control_derived	424	CT_AC__DLPFC	CT	58	42	0.0673363857105415	-3.89246990337922	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0061258334179442	0.0064321250888415	0.0064321250888415	0.0049751243781094	0.0049751243781094	0.0064321250888415	True	True	CT: AC - DLPFC
control_derived	424	CT_AC__PCGBA23	CT	58	630	0.612340426735821	-0.70759416187562	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0053555750658472	0.0061516740621218	0.0061516740621218	0.0049751243781094	0.0049751243781094	0.0061516740621218	True	True	CT: AC - PCG
control_derived	424	CT_DLPFC__PCGBA23	CT	58	15	0.18331915478363	-2.44757055577686	Higher in Control	1.0	0.995024875621891	1.0	1.0	1.0	0.0049751243781094	0.0099502487562189	0.0078304131516331	0.014407960199005	0.014407960199005	0.0049751243781094	0.0099502487562189	0.014407960199005	True	True	CT: DLPFC - PCG
control_derived	425	TS_AC	TS	74	1485	0.955623380226787	-0.0654859437672357	Higher in Control	0.621890547263682	0.557213930348259	1.0	1.0	1.0	0.383084577114428	0.447761194029851	0.487562189054726	0.577961257542077	0.577961257542077	0.383084577114428	0.447761194029851	0.577961257542077	False	False	TS: AC
control_derived	425	TS_DLPFC	TS	74	0			Not available														False	False	TS: DLPFC
control_derived	425	TS_PCGBA23	TS	74	153	0.966814613978469	-0.0486888144246206	Higher in Control	0.880597014925373	0.736318407960199	1.0	1.0	1.0	0.124378109452736	0.26865671641791	0.153594443887943	0.37449118046133	0.37449118046133	0.124378109452736	0.26865671641791	0.37449118046133	False	False	TS: PCG
control_derived	425	CT_AC__DLPFC	CT	74	55	0.628797364120112	-0.669332924967072	Higher in Control	0.91044776119403	0.875621890547264	1.0	1.0	1.0	0.0945273631840796	0.129353233830846	0.105613905779743	0.142761800752336	0.142761800752336	0.0945273631840796	0.129353233830846	0.142761800752336	False	False	CT: AC - DLPFC
control_derived	425	CT_AC__PCGBA23	CT	74	990	0.386452382497262	-1.37163743433941	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0053555750658472	0.0061516740621218	0.0061516740621218	0.0049751243781094	0.0049751243781094	0.0061516740621218	True	True	CT: AC - PCG
control_derived	425	CT_DLPFC__PCGBA23	CT	74	18	1.21462428768894	0.280510122792357	Higher in AD	0.288557213930348	0.378109452736318	1.0	1.0	1.0	0.716417910447761	0.626865671641791	0.858752594642681	0.675373134328358	0.858752594642681	0.288557213930348	0.378109452736318	1.0	False	False	CT: DLPFC - PCG
control_derived	433	TS_AC	TS	74	990	0.787256468007524	-0.345094389463423	Higher in Control	0.985074626865672	0.975124378109453	1.0	1.0	1.0	0.0199004975124378	0.0298507462686567	0.0377280265339967	0.0610430991111856	0.0610430991111856	0.0199004975124378	0.0298507462686567	0.0610430991111856	False	True	TS: AC
control_derived	433	TS_DLPFC	TS	74	36	0.950626966069989	-0.0730487682906072	Higher in Control	0.278606965174129	0.716417910447761	0.328096360303744	1.0	1.0	0.72636815920398	0.288557213930348	1.0	0.4004010952987	1.0	0.72636815920398	0.288557213930348	1.0	False	False	TS: DLPFC
control_derived	433	TS_PCGBA23	TS	74	190	1.08812124266833	0.121839316194009	Higher in AD	0.751243781094527	0.462686567164179	1.0	1.0	1.0	0.253731343283582	0.54228855721393	0.295484602304931	0.660801950512339	0.660801950512339	0.751243781094527	0.462686567164179	1.0	False	False	TS: PCG
control_derived	433	CT_AC__DLPFC	CT	74	405	0.621709945890485	-0.685686436114778	Higher in Control	1.0	0.990049751243781	1.0	1.0	1.0	0.0049751243781094	0.0149253731343284	0.0061258334179442	0.0177729772191673	0.0177729772191673	0.0049751243781094	0.0149253731343284	0.0177729772191673	True	True	CT: AC - DLPFC
control_derived	433	CT_AC__PCGBA23	CT	74	900	0.716495848637803	-0.480969749321093	Higher in Control	1.0	0.995024875621891	1.0	1.0	1.0	0.0049751243781094	0.0099502487562189	0.0053555750658472	0.0120589107442918	0.0120589107442918	0.0049751243781094	0.0099502487562189	0.0120589107442918	True	True	CT: AC - PCG
control_derived	433	CT_DLPFC__PCGBA23	CT	74	180	1.01693110655429	0.0242219450763084	Higher in AD	0.298507462686567	0.706467661691542	1.0	1.0	1.0	0.706467661691542	0.298507462686567	0.858192260175632	0.341961080672586	0.858192260175632	0.298507462686567	0.706467661691542	1.0	False	False	CT: DLPFC - PCG
control_derived	435	TS_AC	TS	126	3003	0.846506784309077	-0.240406464274017	Higher in Control	1.0	0.930348258706468	1.0	1.0	1.0	0.0049751243781094	0.0746268656716418	0.0109093088773002	0.129353233830846	0.129353233830846	0.0049751243781094	0.0746268656716418	0.129353233830846	False	False	TS: AC
control_derived	435	TS_DLPFC	TS	126	105	1.11561395414863	0.157837884885032	Higher in AD	0.0646766169154229	0.402985074626866	0.0911583813217378	1.0	1.0	0.940298507462687	0.601990049751244	1.0	0.728082560172112	1.0	0.0646766169154229	0.402985074626866	1.0	False	False	TS: DLPFC
control_derived	435	TS_PCGBA23	TS	126	528	1.07174184759908	0.0999574430722055	Higher in AD	0.91044776119403	0.601990049751244	1.0	1.0	1.0	0.0945273631840796	0.402985074626866	0.118319964801841	0.524927808509898	0.524927808509898	0.91044776119403	0.601990049751244	1.0	False	False	TS: PCG
control_derived	435	CT_AC__DLPFC	CT	126	1170	0.6418816821936	-0.639620704461571	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0061258334179442	0.0064321250888415	0.0064321250888415	0.0049751243781094	0.0049751243781094	0.0064321250888415	True	True	CT: AC - DLPFC
control_derived	435	CT_AC__PCGBA23	CT	126	2574	0.623023123056472	-0.682642386052471	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0053555750658472	0.0061516740621218	0.0061516740621218	0.0049751243781094	0.0049751243781094	0.0061516740621218	True	True	CT: AC - PCG
control_derived	435	CT_DLPFC__PCGBA23	CT	126	495	1.04751777319888	0.0669747222905976	Higher in AD	0.124378109452736	0.666666666666667	0.804015636105188	1.0	1.0	0.880597014925373	0.338308457711443	1.0	0.380334353079324	1.0	0.124378109452736	0.666666666666667	1.0	False	False	CT: DLPFC - PCG
control_derived	436	TS_AC	TS	30	78	0.671199488284003	-0.575186479005949	Higher in Control	0.860696517412935	0.955223880597015	1.0	1.0	1.0	0.144278606965174	0.0497512437810945	0.220661398887913	0.0923951670220327	0.220661398887913	0.144278606965174	0.0497512437810945	0.220661398887913	False	False	TS: AC
control_derived	436	TS_DLPFC	TS	30	10	1.64625188445582	0.719185091928111	Higher in AD	0.194029850746269	0.18407960199005	0.242876526458616	1.0	1.0	0.810945273631841	0.82089552238806	1.0	0.912672661537035	1.0	0.194029850746269	0.18407960199005	1.0	False	False	TS: DLPFC
control_derived	436	TS_PCGBA23	TS	30	66	1.30378462243581	0.382705564502072	Higher in AD	0.497512437810945	0.318407960199005	1.0	1.0	1.0	0.507462686567164	0.686567164179104	0.549253731343284	0.78955223880597	0.78955223880597	0.497512437810945	0.318407960199005	1.0	False	False	TS: PCG
control_derived	436	CT_AC__DLPFC	CT	30	65	0.53674930197503	-0.897679684979965	Higher in Control	0.970149253731343	0.980099502487562	1.0	1.0	1.0	0.0348258706467662	0.0248756218905473	0.0396445445727338	0.0288620997576222	0.0396445445727338	0.0348258706467662	0.0248756218905473	0.0396445445727338	True	True	CT: AC - DLPFC
control_derived	436	CT_AC__PCGBA23	CT	30	156	0.435515441639355	-1.19920422294823	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0053555750658472	0.0061516740621218	0.0061516740621218	0.0049751243781094	0.0049751243781094	0.0061516740621218	True	True	CT: AC - PCG
control_derived	436	CT_DLPFC__PCGBA23	CT	30	60	1.41912863884621	0.505005370380748	Higher in AD	0.0597014925373134	0.139303482587065	0.450248756218905	1.0	1.0	0.945273631840796	0.865671641791045	1.0	0.905702700370977	1.0	0.0597014925373134	0.139303482587065	1.0	False	False	CT: DLPFC - PCG
control_derived	442	TS_AC	TS	52	276	0.818517464333919	-0.288914895733271	Higher in Control	0.845771144278607	0.835820895522388	1.0	1.0	1.0	0.159203980099502	0.169154228855721	0.2375010194927	0.252344833210994	0.252344833210994	0.159203980099502	0.169154228855721	0.252344833210994	False	False	TS: AC
control_derived	442	TS_DLPFC	TS	52	28	1.06062054625406	0.0849086016317701	Higher in AD	0.243781094527363	0.522388059701492	0.298882300824644	1.0	1.0	0.761194029850746	0.482587064676617	1.0	0.608331581528975	1.0	0.243781094527363	0.522388059701492	1.0	False	False	TS: DLPFC
control_derived	442	TS_PCGBA23	TS	52	190	0.84736187681626	-0.238949872210278	Higher in Control	0.970149253731343	0.915422885572139	1.0	1.0	1.0	0.0348258706467662	0.0895522388059701	0.0481801518722179	0.144540455616654	0.144540455616654	0.0348258706467662	0.0895522388059701	0.144540455616654	False	False	TS: PCG
control_derived	442	CT_AC__DLPFC	CT	52	192	0.510980598703077	-0.968659580018452	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0061258334179442	0.0064321250888415	0.0064321250888415	0.0049751243781094	0.0049751243781094	0.0064321250888415	True	True	CT: AC - DLPFC
control_derived	442	CT_AC__PCGBA23	CT	52	480	0.396245823986883	-1.33553236403951	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0053555750658472	0.0061516740621218	0.0061516740621218	0.0049751243781094	0.0049751243781094	0.0061516740621218	True	True	CT: AC - PCG
control_derived	442	CT_DLPFC__PCGBA23	CT	52	160	0.744152472790277	-0.42632984290707	Higher in Control	0.920398009950249	0.975124378109453	1.0	1.0	1.0	0.0845771144278607	0.0298507462686567	0.121495696122562	0.0388703962203372	0.121495696122562	0.0845771144278607	0.0298507462686567	0.121495696122562	False	False	CT: DLPFC - PCG
control_derived	447	TS_AC	TS	262	28680	0.929542299199485	-0.105407577825629	Higher in Control	1.0	0.696517412935323	1.0	1.0	1.0	0.0049751243781094	0.308457711442786	0.0109093088773002	0.422100026184865	0.422100026184865	0.0049751243781094	0.308457711442786	0.422100026184865	False	False	TS: AC
control_derived	447	TS_DLPFC	TS	262	66	0.934192874774788	-0.0982076533526396	Higher in Control	0.228855721393035	0.756218905472637	0.282518442271402	1.0	1.0	0.776119402985075	0.248756218905473	1.0	0.350609158929761	1.0	0.776119402985075	0.248756218905473	1.0	False	False	TS: DLPFC
control_derived	447	TS_PCGBA23	TS	262	45	0.631916142396572	-0.662194974737452	Higher in Control	0.970149253731343	0.970149253731343	1.0	1.0	1.0	0.0348258706467662	0.0348258706467662	0.0481801518722179	0.0660614453505668	0.0660614453505668	0.0348258706467662	0.0348258706467662	0.0660614453505668	False	True	TS: PCG
control_derived	447	CT_AC__DLPFC	CT	262	2880	0.280297739935057	-1.83496798304507	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0061258334179442	0.0064321250888415	0.0064321250888415	0.0049751243781094	0.0049751243781094	0.0064321250888415	True	True	CT: AC - DLPFC
control_derived	447	CT_AC__PCGBA23	CT	262	2400	0.374006098220154	-1.41886630124437	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0053555750658472	0.0061516740621218	0.0061516740621218	0.0049751243781094	0.0049751243781094	0.0061516740621218	True	True	CT: AC - PCG
control_derived	447	CT_DLPFC__PCGBA23	CT	262	120	1.03759004017349	0.0532365363394106	Higher in AD	0.328358208955224	0.641791044776119	1.0	1.0	1.0	0.676616915422886	0.36318407960199	0.833113344840424	0.405779743259014	0.833113344840424	0.328358208955224	0.641791044776119	1.0	False	False	CT: DLPFC - PCG
control_derived	450	TS_AC	TS	354	46360	0.821157632983082	-0.284268900297603	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0109093088773002	0.0146043973679987	0.0146043973679987	0.0049751243781094	0.0049751243781094	0.0146043973679987	True	True	TS: AC
control_derived	450	TS_DLPFC	TS	354	276	1.24985280506008	0.321758198956143	Higher in AD	0.0049751243781094	0.109452736318408	0.008401389280015	1.0	1.0	1.0	0.895522388059702	1.0	0.959871302171776	1.0	0.0049751243781094	0.109452736318408	1.0	False	False	TS: DLPFC
control_derived	450	TS_PCGBA23	TS	354	300	0.750167435660548	-0.414715457095549	Higher in Control	0.995024875621891	0.970149253731343	1.0	1.0	1.0	0.0099502487562189	0.0348258706467662	0.0150069325503629	0.0660614453505668	0.0660614453505668	0.0099502487562189	0.0348258706467662	0.0660614453505668	False	True	TS: PCG
control_derived	450	CT_AC__DLPFC	CT	354	7320	0.470416019130095	-1.0879909056186	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0061258334179442	0.0064321250888415	0.0064321250888415	0.0049751243781094	0.0049751243781094	0.0064321250888415	True	True	CT: AC - DLPFC
control_derived	450	CT_AC__PCGBA23	CT	354	7625	0.363966882628728	-1.45812090941094	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0053555750658472	0.0061516740621218	0.0061516740621218	0.0049751243781094	0.0049751243781094	0.0061516740621218	True	True	CT: AC - PCG
control_derived	450	CT_DLPFC__PCGBA23	CT	354	600	0.8439500658444	-0.244770453644247	Higher in Control	0.91044776119403	1.0	1.0	1.0	1.0	0.0945273631840796	0.0049751243781094	0.134720100285972	0.0075041459369817	0.134720100285972	0.0945273631840796	0.0049751243781094	0.134720100285972	False	False	CT: DLPFC - PCG
control_derived	452	TS_AC	TS	85	2415	0.942291306026145	-0.0857549620230104	Higher in Control	0.746268656716418	0.552238805970149	1.0	1.0	1.0	0.258706467661692	0.45273631840796	0.36499672181727	0.580267675705977	0.580267675705977	0.258706467661692	0.45273631840796	0.580267675705977	False	False	TS: AC
control_derived	452	TS_DLPFC	TS	85	36	1.20204629302162	0.265492457968117	Higher in AD	0.164179104477612	0.293532338308458	0.208425955329734	1.0	1.0	0.840796019900497	0.711442786069652	1.0	0.826936744847193	1.0	0.164179104477612	0.293532338308458	1.0	False	False	TS: DLPFC
control_derived	452	TS_PCGBA23	TS	85	15	1.54340418732884	0.626115924964066	Higher in AD	0.388059701492537	0.248756218905473	1.0	1.0	1.0	0.616915422885572	0.756218905472637	0.652370332246812	0.8331992730956	0.8331992730956	0.388059701492537	0.248756218905473	1.0	False	False	TS: PCG
control_derived	452	CT_AC__DLPFC	CT	85	630	0.405175499827469	-1.30338115506729	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0061258334179442	0.0064321250888415	0.0064321250888415	0.0049751243781094	0.0049751243781094	0.0064321250888415	True	True	CT: AC - DLPFC
control_derived	452	CT_AC__PCGBA23	CT	85	420	0.337870071029611	-1.56545953452918	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0053555750658472	0.0061516740621218	0.0061516740621218	0.0049751243781094	0.0049751243781094	0.0061516740621218	True	True	CT: AC - PCG
control_derived	452	CT_DLPFC__PCGBA23	CT	85	54	1.46551288314265	0.551405650637016	Higher in AD	0.0597014925373134	0.129353233830846	0.450248756218905	1.0	1.0	0.945273631840796	0.875621890547264	1.0	0.910848058557786	1.0	0.0597014925373134	0.129353233830846	1.0	False	False	CT: DLPFC - PCG
control_derived	456	TS_AC	TS	239	4560	0.836788714861473	-0.257064699711654	Higher in Control	1.0	0.990049751243781	1.0	1.0	1.0	0.0049751243781094	0.0149253731343284	0.0109093088773002	0.0352781546811398	0.0352781546811398	0.0049751243781094	0.0149253731343284	0.0352781546811398	True	True	TS: AC
control_derived	456	TS_DLPFC	TS	239	780	0.963194592567976	-0.0541008021432189	Higher in Control	0.0049751243781094	0.900497512437811	0.008401389280015	1.0	1.0	1.0	0.104477611940299	1.0	0.166977611940299	1.0	1.0	0.104477611940299	1.0	False	False	TS: DLPFC
control_derived	456	TS_PCGBA23	TS	239	5253	0.75653497576721	-0.402521312908694	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0078241272271123	0.0130774697938877	0.0130774697938877	0.0049751243781094	0.0049751243781094	0.0130774697938877	True	True	TS: PCG
control_derived	456	CT_AC__DLPFC	CT	239	3840	0.496265856437549	-1.01081489562753	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0061258334179442	0.0064321250888415	0.0064321250888415	0.0049751243781094	0.0049751243781094	0.0064321250888415	True	True	CT: AC - DLPFC
control_derived	456	CT_AC__PCGBA23	CT	239	9888	0.670736683521864	-0.576181587679131	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0053555750658472	0.0061516740621218	0.0061516740621218	0.0049751243781094	0.0049751243781094	0.0061516740621218	True	True	CT: AC - PCG
control_derived	456	CT_DLPFC__PCGBA23	CT	239	4120	0.53102913698275	-0.913137072601305	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0078304131516331	0.0075041459369817	0.0078304131516331	0.0049751243781094	0.0049751243781094	0.0078304131516331	True	True	CT: DLPFC - PCG
control_derived	457	TS_AC	TS	179	1035	0.811550442415661	-0.301247325731797	Higher in Control	0.980099502487562	0.950248756218905	1.0	1.0	1.0	0.0248756218905473	0.054726368159204	0.0461975835110163	0.098615831732427	0.098615831732427	0.0248756218905473	0.054726368159204	0.098615831732427	False	True	TS: AC
control_derived	457	TS_DLPFC	TS	179	2926	1.43470760247355	0.52075674146918	Higher in AD	0.0049751243781094	0.0049751243781094	0.008401389280015	0.178109452736318	0.178109452736318	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.178109452736318	False	False	TS: DLPFC
control_derived	457	TS_PCGBA23	TS	179	1540	1.7972827346784	0.845817380374226	Higher in AD	0.0049751243781094	0.0049751243781094	0.30514096185738	0.183084577114428	0.30514096185738	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.30514096185738	False	False	TS: PCG
