cluster_id	cluster_size_expanded	term	p	overlap_k	term_size_expanded	term_size_original	universe_expanded	n_tissues	overlap_AC	overlap_DLPFC	overlap_PCGBA23	overlap_genes	fdr	significant	neglog10_p	neglog10_fdr	pathway_id	pathway_num	pathway_name	category_level1	category_level2
1147	73	KEGG_hsa05010	1.1461491720067443e-31	30	1047	349	51873	3	11	6	13	ENSG00000004779(AC),ENSG00000010256(AC),ENSG00000110955(AC),ENSG00000111775(DLPFC),ENSG00000112695(DLPFC),ENSG00000112695(PCGBA23),ENSG00000117118(DLPFC),ENSG00000117118(PCGBA23),ENSG00000127540(DLPFC),ENSG00000131143(DLPFC),ENSG00000131143(PCGBA23),ENSG00000131174(AC),ENSG00000140740(AC),ENSG00000140740(PCGBA23),ENSG00000147684(PCGBA23),ENSG00000152234(AC),ENSG00000154518(AC),ENSG00000154518(PCGBA23),ENSG00000154723(PCGBA23),ENSG00000161281(PCGBA23),ENSG00000164405(AC),ENSG00000164405(DLPFC),ENSG00000165264(PCGBA23),ENSG00000165629(PCGBA23),ENSG00000167863(AC),ENSG00000170906(PCGBA23),ENSG00000174886(PCGBA23),ENSG00000178127(AC),ENSG00000178741(AC),ENSG00000241837(PCGBA23)	2.0630685096121403e-31	True	30.94075885500098	30.68548634989768	hsa05010	5010	Alzheimer disease - Homo sapiens (human)	Human Diseases	Neurodegenerative disease
60	378	KEGG_hsa04668	4.9091073683371216e-32	36	309	103	51873	3	14	14	8	ENSG00000028137(AC),ENSG00000067182(AC),ENSG00000069399(AC),ENSG00000069399(DLPFC),ENSG00000069399(PCGBA23),ENSG00000081041(AC),ENSG00000081041(DLPFC),ENSG00000081041(PCGBA23),ENSG00000090339(AC),ENSG00000090339(DLPFC),ENSG00000108691(AC),ENSG00000108691(DLPFC),ENSG00000108984(DLPFC),ENSG00000118503(AC),ENSG00000125347(DLPFC),ENSG00000125538(AC),ENSG00000125538(DLPFC),ENSG00000125538(PCGBA23),ENSG00000163739(AC),ENSG00000163739(DLPFC),ENSG00000163739(PCGBA23),ENSG00000165806(DLPFC),ENSG00000168404(AC),ENSG00000168404(DLPFC),ENSG00000170345(AC),ENSG00000170345(DLPFC),ENSG00000170345(PCGBA23),ENSG00000171223(AC),ENSG00000171223(DLPFC),ENSG00000171223(PCGBA23),ENSG00000172216(AC),ENSG00000172216(DLPFC),ENSG00000172216(PCGBA23),ENSG00000184557(AC),ENSG00000184557(DLPFC),ENSG00000184557(PCGBA23)	8.836393263006819e-30	True	31.30899746923107	29.053724964127763	hsa04668	4668	TNF signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
1147	73	KEGG_hsa04932	9.712526508172521e-29	22	420	140	51873	3	7	6	9	ENSG00000004779(AC),ENSG00000010256(AC),ENSG00000111775(DLPFC),ENSG00000112695(DLPFC),ENSG00000112695(PCGBA23),ENSG00000117118(DLPFC),ENSG00000117118(PCGBA23),ENSG00000127540(DLPFC),ENSG00000131143(DLPFC),ENSG00000131143(PCGBA23),ENSG00000131174(AC),ENSG00000140740(AC),ENSG00000140740(PCGBA23),ENSG00000147684(PCGBA23),ENSG00000161281(PCGBA23),ENSG00000164405(AC),ENSG00000164405(DLPFC),ENSG00000165264(PCGBA23),ENSG00000170906(PCGBA23),ENSG00000174886(PCGBA23),ENSG00000178127(AC),ENSG00000178741(AC)	1.5893225195191396e-28	True	28.012667782879596	27.79878796293451	hsa04932	4932	Non-alcoholic fatty liver disease - Homo sapiens (human)	Human Diseases	Endocrine and metabolic disease
1072	112	KEGG_hsa05415	9.132068297553755e-29	27	555	185	51873	3	5	2	20	ENSG00000004779(PCGBA23),ENSG00000005022(DLPFC),ENSG00000005022(PCGBA23),ENSG00000010256(PCGBA23),ENSG00000023228(PCGBA23),ENSG00000060762(AC),ENSG00000073578(PCGBA23),ENSG00000110955(PCGBA23),ENSG00000125356(AC),ENSG00000128609(PCGBA23),ENSG00000131174(PCGBA23),ENSG00000136521(PCGBA23),ENSG00000140990(DLPFC),ENSG00000147123(PCGBA23),ENSG00000152234(PCGBA23),ENSG00000159199(PCGBA23),ENSG00000164919(AC),ENSG00000164919(PCGBA23),ENSG00000165264(AC),ENSG00000165637(PCGBA23),ENSG00000167792(PCGBA23),ENSG00000167863(PCGBA23),ENSG00000178127(PCGBA23),ENSG00000178741(PCGBA23),ENSG00000183648(PCGBA23),ENSG00000184752(PCGBA23),ENSG00000213619(AC)	2.6482998062905897e-27	True	28.039430849137585	26.577032851238627	hsa05415	5415	Diabetic cardiomyopathy - Homo sapiens (human)	Human Diseases	Cardiovascular disease
1072	112	KEGG_hsa05208	8.365582607258385e-28	27	603	201	51873	3	4	2	21	ENSG00000004779(PCGBA23),ENSG00000005022(DLPFC),ENSG00000005022(PCGBA23),ENSG00000010256(PCGBA23),ENSG00000023228(PCGBA23),ENSG00000073578(PCGBA23),ENSG00000110955(PCGBA23),ENSG00000125356(AC),ENSG00000128609(PCGBA23),ENSG00000131174(PCGBA23),ENSG00000136521(PCGBA23),ENSG00000140990(DLPFC),ENSG00000143198(PCGBA23),ENSG00000147123(PCGBA23),ENSG00000152234(PCGBA23),ENSG00000159199(PCGBA23),ENSG00000164919(AC),ENSG00000164919(PCGBA23),ENSG00000165264(AC),ENSG00000165637(PCGBA23),ENSG00000167792(PCGBA23),ENSG00000167863(PCGBA23),ENSG00000178127(PCGBA23),ENSG00000178741(PCGBA23),ENSG00000183648(PCGBA23),ENSG00000184752(PCGBA23),ENSG00000213619(AC)	1.213009478052466e-26	True	27.07750380792256	25.91613580568759	hsa05208	5208	Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)	Human Diseases	Cancer: overview
1072	112	KEGG_hsa00190	2.919661897637272e-27	23	360	120	51873	3	4	1	18	ENSG00000004779(PCGBA23),ENSG00000010256(PCGBA23),ENSG00000023228(PCGBA23),ENSG00000073578(PCGBA23),ENSG00000110955(PCGBA23),ENSG00000125356(AC),ENSG00000128609(PCGBA23),ENSG00000131174(PCGBA23),ENSG00000136521(PCGBA23),ENSG00000140990(DLPFC),ENSG00000147123(PCGBA23),ENSG00000152234(PCGBA23),ENSG00000159199(PCGBA23),ENSG00000164919(AC),ENSG00000164919(PCGBA23),ENSG00000165264(AC),ENSG00000167792(PCGBA23),ENSG00000167863(PCGBA23),ENSG00000178127(PCGBA23),ENSG00000178741(PCGBA23),ENSG00000183648(PCGBA23),ENSG00000184752(PCGBA23),ENSG00000213619(AC)	2.8223398343826963e-26	True	26.534667437761197	25.5493906945819	hsa00190	190	Oxidative phosphorylation - Homo sapiens (human)	Metabolism	Energy metabolism
10	424	KEGG_hsa05320	3.5110110318162264e-27	20	60	20	51873	3	1	11	8	ENSG00000114013(DLPFC),ENSG00000114013(PCGBA23),ENSG00000196126(DLPFC),ENSG00000196126(PCGBA23),ENSG00000196735(DLPFC),ENSG00000198502(DLPFC),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000204525(AC),ENSG00000204525(DLPFC),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23)	8.526741077267978e-26	True	26.454567805952085	25.069216924588066	hsa05320	5320	Autoimmune thyroid disease - Homo sapiens (human)	Human Diseases	Immune disease
10	424	KEGG_hsa05330	3.5110110318162264e-27	20	60	20	51873	3	1	11	8	ENSG00000114013(DLPFC),ENSG00000114013(PCGBA23),ENSG00000196126(DLPFC),ENSG00000196126(PCGBA23),ENSG00000196735(DLPFC),ENSG00000198502(DLPFC),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000204525(AC),ENSG00000204525(DLPFC),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23)	8.526741077267978e-26	True	26.454567805952085	25.069216924588066	hsa05330	5330	Allograft rejection - Homo sapiens (human)	Human Diseases	Immune disease
10	424	KEGG_hsa05332	3.5110110318162264e-27	20	60	20	51873	3	1	11	8	ENSG00000114013(DLPFC),ENSG00000114013(PCGBA23),ENSG00000196126(DLPFC),ENSG00000196126(PCGBA23),ENSG00000196735(DLPFC),ENSG00000198502(DLPFC),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000204525(AC),ENSG00000204525(DLPFC),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23)	8.526741077267978e-26	True	26.454567805952085	25.069216924588066	hsa05332	5332	Graft-versus-host disease - Homo sapiens (human)	Human Diseases	Immune disease
10	424	KEGG_hsa05310	1.7546525414396769e-26	17	36	12	51873	3	0	9	8	ENSG00000158869(PCGBA23),ENSG00000196126(DLPFC),ENSG00000196126(PCGBA23),ENSG00000196735(DLPFC),ENSG00000198502(DLPFC),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23)	3.728636650559314e-25	True	25.75580887023809	24.428449935851766	hsa05310	5310	Asthma - Homo sapiens (human)	Human Diseases	Immune disease
1072	112	KEGG_hsa05012	1.1423940057749106e-25	27	726	242	51873	3	4	3	20	ENSG00000004779(PCGBA23),ENSG00000005022(DLPFC),ENSG00000005022(PCGBA23),ENSG00000010256(PCGBA23),ENSG00000023228(PCGBA23),ENSG00000073578(PCGBA23),ENSG00000110955(PCGBA23),ENSG00000116688(DLPFC),ENSG00000125356(AC),ENSG00000128609(PCGBA23),ENSG00000131174(PCGBA23),ENSG00000136521(PCGBA23),ENSG00000140990(DLPFC),ENSG00000147123(PCGBA23),ENSG00000152234(PCGBA23),ENSG00000159199(PCGBA23),ENSG00000164919(AC),ENSG00000164919(PCGBA23),ENSG00000165264(AC),ENSG00000165637(PCGBA23),ENSG00000167792(PCGBA23),ENSG00000167863(PCGBA23),ENSG00000178127(PCGBA23),ENSG00000178741(PCGBA23),ENSG00000183648(PCGBA23),ENSG00000184752(PCGBA23),ENSG00000213619(AC)	8.282356541868101e-25	True	24.942184084336905	24.08184607776591	hsa05012	5012	Parkinson disease - Homo sapiens (human)	Human Diseases	Neurodegenerative disease
10	424	KEGG_hsa04640	1.2121284912802147e-25	26	165	55	51873	3	0	13	13	ENSG00000010610(PCGBA23),ENSG00000104894(DLPFC),ENSG00000104894(PCGBA23),ENSG00000105383(DLPFC),ENSG00000105383(PCGBA23),ENSG00000119535(PCGBA23),ENSG00000169896(DLPFC),ENSG00000169896(PCGBA23),ENSG00000182578(DLPFC),ENSG00000182578(PCGBA23),ENSG00000196126(DLPFC),ENSG00000196126(PCGBA23),ENSG00000196735(DLPFC),ENSG00000198502(DLPFC),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23)	2.28957603908485e-24	True	24.91645134048642	23.64024492854747	hsa04640	4640	Hematopoietic cell lineage - Homo sapiens (human)	Organismal Systems	Immune system
10	424	KEGG_hsa05416	1.9695605556441408e-25	26	168	56	51873	3	1	14	11	ENSG00000005844(DLPFC),ENSG00000005844(PCGBA23),ENSG00000064012(DLPFC),ENSG00000064012(PCGBA23),ENSG00000114013(DLPFC),ENSG00000114013(PCGBA23),ENSG00000160255(DLPFC),ENSG00000160255(PCGBA23),ENSG00000196126(DLPFC),ENSG00000196126(PCGBA23),ENSG00000196735(DLPFC),ENSG00000198502(DLPFC),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000204525(AC),ENSG00000204525(DLPFC),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23)	3.34825294459504e-24	True	24.70563066193389	23.47518174055562	hsa05416	5416	Viral myocarditis - Homo sapiens (human)	Human Diseases	Cardiovascular disease
10	424	KEGG_hsa04380	8.405302591976924e-25	33	351	117	51873	3	1	11	21	ENSG00000010671(DLPFC),ENSG00000010671(PCGBA23),ENSG00000011600(DLPFC),ENSG00000011600(PCGBA23),ENSG00000051523(PCGBA23),ENSG00000066336(PCGBA23),ENSG00000095970(DLPFC),ENSG00000095970(PCGBA23),ENSG00000100365(PCGBA23),ENSG00000101096(DLPFC),ENSG00000101096(PCGBA23),ENSG00000101307(AC),ENSG00000101307(DLPFC),ENSG00000101307(PCGBA23),ENSG00000104972(PCGBA23),ENSG00000104974(PCGBA23),ENSG00000105329(PCGBA23),ENSG00000106799(PCGBA23),ENSG00000116701(PCGBA23),ENSG00000143226(PCGBA23),ENSG00000158517(DLPFC),ENSG00000158517(PCGBA23),ENSG00000165025(DLPFC),ENSG00000165025(PCGBA23),ENSG00000182578(DLPFC),ENSG00000182578(PCGBA23),ENSG00000186818(DLPFC),ENSG00000186818(PCGBA23),ENSG00000197943(DLPFC),ENSG00000197943(PCGBA23),ENSG00000203747(PCGBA23),ENSG00000239998(DLPFC),ENSG00000239998(PCGBA23)	1.2990013096691608e-23	True	24.07544664728574	22.88639041106569	hsa04380	4380	Osteoclast differentiation - Homo sapiens (human)	Organismal Systems	Development and regeneration
10	424	KEGG_hsa05322	9.390462139368343e-25	28	222	74	51873	3	1	12	15	ENSG00000114013(DLPFC),ENSG00000114013(PCGBA23),ENSG00000125730(DLPFC),ENSG00000125730(PCGBA23),ENSG00000143226(PCGBA23),ENSG00000159189(PCGBA23),ENSG00000166278(PCGBA23),ENSG00000173369(PCGBA23),ENSG00000173372(PCGBA23),ENSG00000196126(DLPFC),ENSG00000196126(PCGBA23),ENSG00000196735(DLPFC),ENSG00000198502(DLPFC),ENSG00000203747(PCGBA23),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23),ENSG00000276410(AC),ENSG00000277075(DLPFC)	1.3303154697438486e-23	True	24.027313033970444	22.876045358639796	hsa05322	5322	Systemic lupus erythematosus - Homo sapiens (human)	Human Diseases	Immune disease
10	424	KEGG_hsa04612	1.1130329176705908e-24	25	159	53	51873	3	1	13	11	ENSG00000010610(PCGBA23),ENSG00000019582(DLPFC),ENSG00000019582(PCGBA23),ENSG00000163131(DLPFC),ENSG00000163131(PCGBA23),ENSG00000179583(DLPFC),ENSG00000179583(PCGBA23),ENSG00000196126(DLPFC),ENSG00000196126(PCGBA23),ENSG00000196735(DLPFC),ENSG00000198502(DLPFC),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000204525(AC),ENSG00000204525(DLPFC),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23)	1.455504584646157e-23	True	23.95349199132451	22.83698642225307	hsa04612	4612	Antigen processing and presentation - Homo sapiens (human)	Organismal Systems	Immune system
1072	112	KEGG_hsa05020	2.622000289873658e-24	26	726	242	51873	3	4	2	20	ENSG00000004779(PCGBA23),ENSG00000005022(DLPFC),ENSG00000005022(PCGBA23),ENSG00000010256(PCGBA23),ENSG00000023228(PCGBA23),ENSG00000073578(PCGBA23),ENSG00000110955(PCGBA23),ENSG00000125356(AC),ENSG00000128609(PCGBA23),ENSG00000131174(PCGBA23),ENSG00000136521(PCGBA23),ENSG00000140990(DLPFC),ENSG00000147123(PCGBA23),ENSG00000152234(PCGBA23),ENSG00000159199(PCGBA23),ENSG00000164919(AC),ENSG00000164919(PCGBA23),ENSG00000165264(AC),ENSG00000165637(PCGBA23),ENSG00000167792(PCGBA23),ENSG00000167863(PCGBA23),ENSG00000178127(PCGBA23),ENSG00000178741(PCGBA23),ENSG00000183648(PCGBA23),ENSG00000184752(PCGBA23),ENSG00000213619(AC)	1.5207601681267218e-23	True	23.581367264632767	22.817939271069832	hsa05020	5020	Prion disease - Homo sapiens (human)	Human Diseases	Neurodegenerative disease
1072	112	KEGG_hsa05016	4.7574814557450645e-24	27	837	279	51873	3	4	2	21	ENSG00000004779(PCGBA23),ENSG00000005022(DLPFC),ENSG00000005022(PCGBA23),ENSG00000010256(PCGBA23),ENSG00000023228(PCGBA23),ENSG00000073578(PCGBA23),ENSG00000110955(PCGBA23),ENSG00000125356(AC),ENSG00000128609(PCGBA23),ENSG00000131174(PCGBA23),ENSG00000136521(PCGBA23),ENSG00000140990(DLPFC),ENSG00000147123(PCGBA23),ENSG00000152234(PCGBA23),ENSG00000159199(PCGBA23),ENSG00000164919(AC),ENSG00000164919(PCGBA23),ENSG00000165264(AC),ENSG00000165637(PCGBA23),ENSG00000167792(PCGBA23),ENSG00000167863(PCGBA23),ENSG00000175203(PCGBA23),ENSG00000178127(PCGBA23),ENSG00000178741(PCGBA23),ENSG00000183648(PCGBA23),ENSG00000184752(PCGBA23),ENSG00000213619(AC)	2.2994493702767813e-23	True	23.322622895880308	22.638376148364998	hsa05016	5016	Huntington disease - Homo sapiens (human)	Human Diseases	Neurodegenerative disease
10	424	KEGG_hsa04940	3.3626397215518325e-24	20	81	27	51873	3	1	11	8	ENSG00000114013(DLPFC),ENSG00000114013(PCGBA23),ENSG00000196126(DLPFC),ENSG00000196126(PCGBA23),ENSG00000196735(DLPFC),ENSG00000198502(DLPFC),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000204525(AC),ENSG00000204525(DLPFC),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23)	4.083205376170082e-23	True	23.47331966117889	22.38899877547886	hsa04940	4940	Type I diabetes mellitus - Homo sapiens (human)	Human Diseases	Endocrine and metabolic disease
10	424	KEGG_hsa05145	7.998454455224737e-24	30	291	97	51873	3	0	15	15	ENSG00000012779(PCGBA23),ENSG00000064012(DLPFC),ENSG00000064012(PCGBA23),ENSG00000105329(PCGBA23),ENSG00000105851(PCGBA23),ENSG00000110324(DLPFC),ENSG00000110324(PCGBA23),ENSG00000110330(DLPFC),ENSG00000141506(DLPFC),ENSG00000141506(PCGBA23),ENSG00000179583(DLPFC),ENSG00000179583(PCGBA23),ENSG00000196126(DLPFC),ENSG00000196126(PCGBA23),ENSG00000196735(DLPFC),ENSG00000198502(DLPFC),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23),ENSG00000276231(DLPFC),ENSG00000276231(PCGBA23)	9.0649150492547e-23	True	23.09699392380974	22.042636261487143	hsa05145	5145	Toxoplasmosis - Homo sapiens (human)	Human Diseases	Infectious disease: parasitic
10	424	KEGG_hsa04672	1.6271780744294732e-23	20	87	29	51873	3	1	10	9	ENSG00000105329(PCGBA23),ENSG00000114013(DLPFC),ENSG00000114013(PCGBA23),ENSG00000160223(AC),ENSG00000196126(DLPFC),ENSG00000196126(PCGBA23),ENSG00000196735(DLPFC),ENSG00000198502(DLPFC),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23)	1.7288767040813148e-22	True	22.788564916325488	21.76223597760314	hsa04672	4672	Intestinal immune network for IgA production - Homo sapiens (human)	Organismal Systems	Immune system
10	424	KEGG_hsa05321	2.0794769788472973e-23	22	120	40	51873	3	0	12	10	ENSG00000096996(PCGBA23),ENSG00000105329(PCGBA23),ENSG00000150782(DLPFC),ENSG00000175387(DLPFC),ENSG00000187554(DLPFC),ENSG00000187554(PCGBA23),ENSG00000196126(DLPFC),ENSG00000196126(PCGBA23),ENSG00000196735(DLPFC),ENSG00000198502(DLPFC),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23)	2.079476978847297e-22	True	22.68204588319274	21.68204588319274	hsa05321	5321	Inflammatory bowel disease - Homo sapiens (human)	Human Diseases	Immune disease
1072	112	KEGG_hsa04714	8.406276454625803e-23	24	648	216	51873	3	4	1	19	ENSG00000004779(PCGBA23),ENSG00000010256(PCGBA23),ENSG00000023228(PCGBA23),ENSG00000073578(PCGBA23),ENSG00000103197(PCGBA23),ENSG00000110955(PCGBA23),ENSG00000125356(AC),ENSG00000128609(PCGBA23),ENSG00000131174(PCGBA23),ENSG00000136521(PCGBA23),ENSG00000140990(DLPFC),ENSG00000147123(PCGBA23),ENSG00000152234(PCGBA23),ENSG00000159199(PCGBA23),ENSG00000164919(AC),ENSG00000164919(PCGBA23),ENSG00000165264(AC),ENSG00000167792(PCGBA23),ENSG00000167863(PCGBA23),ENSG00000178127(PCGBA23),ENSG00000178741(PCGBA23),ENSG00000183648(PCGBA23),ENSG00000184752(PCGBA23),ENSG00000213619(AC)	3.4826002454878324e-22	True	22.0753963315868	21.4580963737021	hsa04714	4714	Thermogenesis - Homo sapiens (human)	Organismal Systems	Environmental adaptation
60	378	KEGG_hsa04380	4.837590993763075e-24	31	351	117	51873	3	12	9	10	ENSG00000067182(AC),ENSG00000075426(AC),ENSG00000075426(DLPFC),ENSG00000075426(PCGBA23),ENSG00000108984(DLPFC),ENSG00000125538(AC),ENSG00000125538(DLPFC),ENSG00000125538(PCGBA23),ENSG00000131042(AC),ENSG00000131042(PCGBA23),ENSG00000159128(AC),ENSG00000159128(PCGBA23),ENSG00000170345(AC),ENSG00000170345(DLPFC),ENSG00000170345(PCGBA23),ENSG00000170909(AC),ENSG00000170909(DLPFC),ENSG00000170909(PCGBA23),ENSG00000171223(AC),ENSG00000171223(DLPFC),ENSG00000171223(PCGBA23),ENSG00000175592(AC),ENSG00000175592(DLPFC),ENSG00000175592(PCGBA23),ENSG00000177885(AC),ENSG00000184557(AC),ENSG00000184557(DLPFC),ENSG00000184557(PCGBA23),ENSG00000204577(AC),ENSG00000204577(DLPFC),ENSG00000204577(PCGBA23)	3.800236480210756e-22	True	23.315370852935818	21.420189377368693	hsa04380	4380	Osteoclast differentiation - Homo sapiens (human)	Organismal Systems	Development and regeneration
60	378	KEGG_hsa04630	6.3337274670179265e-24	29	294	98	51873	3	12	8	9	ENSG00000096996(AC),ENSG00000105639(AC),ENSG00000105639(DLPFC),ENSG00000105639(PCGBA23),ENSG00000114737(AC),ENSG00000114737(DLPFC),ENSG00000114737(PCGBA23),ENSG00000124762(AC),ENSG00000124762(DLPFC),ENSG00000124762(PCGBA23),ENSG00000134470(DLPFC),ENSG00000136997(AC),ENSG00000136997(DLPFC),ENSG00000136997(PCGBA23),ENSG00000137193(AC),ENSG00000137193(DLPFC),ENSG00000137193(PCGBA23),ENSG00000143384(AC),ENSG00000143384(PCGBA23),ENSG00000145623(AC),ENSG00000145623(DLPFC),ENSG00000145623(PCGBA23),ENSG00000159128(AC),ENSG00000159128(PCGBA23),ENSG00000177885(AC),ENSG00000184557(AC),ENSG00000184557(DLPFC),ENSG00000184557(PCGBA23),ENSG00000185436(AC)	3.800236480210756e-22	True	23.198340627752337	21.420189377368693	hsa04630	4630	JAK-STAT signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
10	424	KEGG_hsa04514	3.1524785287587403e-22	31	360	120	51873	3	2	15	14	ENSG00000005844(DLPFC),ENSG00000005844(PCGBA23),ENSG00000010610(PCGBA23),ENSG00000081237(DLPFC),ENSG00000081237(PCGBA23),ENSG00000114013(DLPFC),ENSG00000114013(PCGBA23),ENSG00000160223(AC),ENSG00000160255(DLPFC),ENSG00000160255(PCGBA23),ENSG00000169896(DLPFC),ENSG00000169896(PCGBA23),ENSG00000196126(DLPFC),ENSG00000196126(PCGBA23),ENSG00000196735(DLPFC),ENSG00000197471(PCGBA23),ENSG00000198502(DLPFC),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000204525(AC),ENSG00000204525(DLPFC),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23)	2.9773408327165882e-21	True	21.50134786268457	20.52617144640961	hsa04514	4514	Cell adhesion molecule (CAM) interaction - Homo sapiens (human)	Environmental Information Processing	Signaling molecules and interaction
