cluster_id	cluster_size_expanded	pathway_id	pathway_num	pathway_name	category_level1	category_level2	term	p	fdr	significant	p_AC	fdr_AC	significant_AC	p_DLPFC	fdr_DLPFC	significant_DLPFC	p_PCGBA23	fdr_PCGBA23	significant_PCGBA23	overlap_k	term_size_expanded	term_size_original	universe_expanded	n_tissues	overlap_AC	overlap_DLPFC	overlap_PCGBA23	overlap_genes	neglog10_p	neglog10_fdr
38	416	hsa04015	4015	Rap1 signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction	KEGG_hsa04015	0.0002463318031349	0.0008242641104898	True	1.0	1.0	False	0.017798103266714	0.1074023472991365	False	0.0019658342156998	0.0148166000730833	True	14	570	190	51873	3	0	6	8	ENSG00000077420(DLPFC),ENSG00000077420(PCGBA23),ENSG00000082074(PCGBA23),ENSG00000137841(DLPFC),ENSG00000137841(PCGBA23),ENSG00000141968(PCGBA23),ENSG00000169896(DLPFC),ENSG00000169896(PCGBA23),ENSG00000182578(DLPFC),ENSG00000182578(PCGBA23),ENSG00000184574(DLPFC),ENSG00000184574(PCGBA23),ENSG00000213445(DLPFC),ENSG00000213445(PCGBA23)	3.608479514127797	3.0839336094799967
70	387	hsa05212	5212	Pancreatic cancer - Homo sapiens (human)	Human Diseases	Cancer: specific types	KEGG_hsa05212	0.000288155254205	0.0008302778510991	True	1.0	1.0	False	0.0023378995121074	0.0255707759136748	True	1.0	1.0	False	8	222	74	51873	3	2	4	2	ENSG00000099860(AC),ENSG00000099860(DLPFC),ENSG00000099860(PCGBA23),ENSG00000124762(AC),ENSG00000124762(DLPFC),ENSG00000124762(PCGBA23),ENSG00000128340(DLPFC),ENSG00000168610(DLPFC)	3.540373457111816	3.0807765473756863
36	521	hsa00590	590	Arachidonic acid metabolism - Homo sapiens (human)	Metabolism	Lipid metabolism	KEGG_hsa00590	0.0002581313955372	0.0008443959209948	True	0.0040826177224834	0.0204130886124174	True	1.0	1.0	False	1.0	1.0	False	7	123	41	51873	3	5	1	1	ENSG00000012779(AC),ENSG00000059377(AC),ENSG00000095303(AC),ENSG00000116711(AC),ENSG00000116711(DLPFC),ENSG00000116711(PCGBA23),ENSG00000163106(AC)	3.588159170661924	3.0734538732962946
32	113	hsa05161	5161	Hepatitis B - Homo sapiens (human)	Human Diseases	Infectious disease: viral	KEGG_hsa05161	0.0003189063751651	0.0008451018941875	True	1.0	1.0	False	0.0067521434165351	0.129368067858725	False	1.0	1.0	False	6	417	139	51873	3	1	3	2	ENSG00000003400(DLPFC),ENSG00000003400(PCGBA23),ENSG00000115267(AC),ENSG00000115267(DLPFC),ENSG00000163513(DLPFC),ENSG00000163513(PCGBA23)	3.4963367988148817	3.073090924878074
65	638	hsa04062	4062	Chemokine signaling pathway - Homo sapiens (human)	Organismal Systems	Immune system	KEGG_hsa04062	0.0001938973519513	0.0008525404977175	True	0.029501204105061	0.2868172621325376	False	0.0755328522456055	0.2873532422387166	False	0.0055413292391953	0.0646488411239462	False	15	408	136	51873	3	4	5	6	ENSG00000000938(AC),ENSG00000000938(DLPFC),ENSG00000000938(PCGBA23),ENSG00000089159(DLPFC),ENSG00000089159(PCGBA23),ENSG00000096968(AC),ENSG00000096968(PCGBA23),ENSG00000100906(AC),ENSG00000100906(DLPFC),ENSG00000100906(PCGBA23),ENSG00000117461(AC),ENSG00000117461(DLPFC),ENSG00000117461(PCGBA23),ENSG00000127920(PCGBA23),ENSG00000173039(DLPFC)	3.712428122023729	3.0692849818163714
65	638	hsa04370	4370	VEGF signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction	KEGG_hsa04370	0.0001944390608829	0.0008525404977175	True	1.0	1.0	False	0.0121255312820949	0.076931902953233	False	0.0258441845017311	0.1651644626464755	False	9	162	54	51873	3	2	4	3	ENSG00000089159(DLPFC),ENSG00000089159(PCGBA23),ENSG00000117461(AC),ENSG00000117461(DLPFC),ENSG00000117461(PCGBA23),ENSG00000162889(DLPFC),ENSG00000164867(AC),ENSG00000164867(DLPFC),ENSG00000164867(PCGBA23)	3.7112164851820255	3.0692849818163714
32	113	hsa04218	4218	Cellular senescence - Homo sapiens (human)	Cellular Processes	Cell growth and death	KEGG_hsa04218	0.0003439895883148	0.0008681641990802	True	1.0	1.0	False	0.0070228379694736	0.129368067858725	False	1.0	1.0	False	6	423	141	51873	3	1	3	2	ENSG00000163513(DLPFC),ENSG00000163513(PCGBA23),ENSG00000204642(DLPFC),ENSG00000206503(AC),ENSG00000234745(DLPFC),ENSG00000234745(PCGBA23)	3.4634547022129243	3.0613981273460547
65	638	hsa05215	5215	Prostate cancer - Homo sapiens (human)	Human Diseases	Cancer: specific types	KEGG_hsa05215	0.0002030629152779	0.0008735536732712	True	0.0456476877468338	0.3473193632911271	False	0.0190920163321237	0.0997344136752732	False	0.0243392648263116	0.1651644626464755	False	12	279	93	51873	3	3	5	4	ENSG00000100906(AC),ENSG00000100906(DLPFC),ENSG00000100906(PCGBA23),ENSG00000117461(AC),ENSG00000117461(DLPFC),ENSG00000117461(PCGBA23),ENSG00000123374(DLPFC),ENSG00000123374(PCGBA23),ENSG00000157554(AC),ENSG00000157554(DLPFC),ENSG00000157554(PCGBA23),ENSG00000173039(DLPFC)	3.692369383147207	3.058710405747542
396	302	hsa00561	561	Glycerolipid metabolism - Homo sapiens (human)	Metabolism	Lipid metabolism	KEGG_hsa00561	2.6857921005295934e-05	0.0009042166738449	True	1.0	1.0	False	0.0002370315605649	0.0414805230988738	True	0.0021808533451848	0.2544328902715621	False	7	147	49	51873	3	0	4	3	ENSG00000058866(DLPFC),ENSG00000058866(PCGBA23),ENSG00000132793(DLPFC),ENSG00000134324(DLPFC),ENSG00000134324(PCGBA23),ENSG00000147535(DLPFC),ENSG00000177666(PCGBA23)	4.570927607857634	3.0437274887946537
1806	382	hsa00310	310	Lysine degradation - Homo sapiens (human)	Metabolism	Amino acid metabolism	KEGG_hsa00310	7.015989060138481e-05	0.000912078577818	True	1.0	1.0	False	1.0	1.0	False	9.76864924914091e-05	0.0032694598075123	True	8	183	61	51873	3	0	1	7	ENSG00000105607(PCGBA23),ENSG00000111275(PCGBA23),ENSG00000113790(PCGBA23),ENSG00000142611(PCGBA23),ENSG00000143149(PCGBA23),ENSG00000164904(PCGBA23),ENSG00000181192(PCGBA23),ENSG00000185973(DLPFC)	4.153911096826337	3.0399677445195
68	551	hsa04659	4659	Th17 cell differentiation - Homo sapiens (human)	Organismal Systems	Immune system	KEGG_hsa04659	0.0003058418125205	0.0009224583700217	True	0.0716177905219075	0.2921133011855771	False	0.0583047129362893	0.2957485438797287	False	0.0064744731662868	0.0552698928829365	False	10	243	81	51873	3	3	3	4	ENSG00000109320(AC),ENSG00000109320(DLPFC),ENSG00000109320(PCGBA23),ENSG00000125538(PCGBA23),ENSG00000159128(AC),ENSG00000159128(DLPFC),ENSG00000159128(PCGBA23),ENSG00000177606(AC),ENSG00000177606(DLPFC),ENSG00000177606(PCGBA23)	3.5145031412074816	3.0350532241692365
38	416	hsa05131	5131	Shigellosis - Homo sapiens (human)	Human Diseases	Infectious disease: bacterial	KEGG_hsa05131	0.000281054769248	0.0009227081103613	True	1.0	1.0	False	0.0094726364853092	0.0690713077053798	False	0.0043088419008038	0.0290018204861795	True	15	648	216	51873	3	0	7	8	ENSG00000087088(DLPFC),ENSG00000087088(PCGBA23),ENSG00000103490(DLPFC),ENSG00000103490(PCGBA23),ENSG00000125730(DLPFC),ENSG00000125730(PCGBA23),ENSG00000137841(DLPFC),ENSG00000137841(PCGBA23),ENSG00000150782(DLPFC),ENSG00000150782(PCGBA23),ENSG00000163932(PCGBA23),ENSG00000187554(DLPFC),ENSG00000187554(PCGBA23),ENSG00000197943(DLPFC),ENSG00000197943(PCGBA23)	3.551209040719675	3.034935662037864
38	416	hsa04625	4625	C-type lectin receptor signaling pathway - Homo sapiens (human)	Organismal Systems	Immune system	KEGG_hsa04625	0.0002881361113308	0.0009284385809549	True	1.0	1.0	False	0.0149623034464299	0.0969778927083421	False	0.0037549956308774	0.025769577858963	True	9	261	87	51873	3	0	4	5	ENSG00000103490(DLPFC),ENSG00000103490(PCGBA23),ENSG00000163932(PCGBA23),ENSG00000165025(DLPFC),ENSG00000165025(PCGBA23),ENSG00000172243(DLPFC),ENSG00000172243(PCGBA23),ENSG00000197943(DLPFC),ENSG00000197943(PCGBA23)	3.5404023093387136	3.0322468208790823
1671	662	hsa03420	3420	Nucleotide excision repair - Homo sapiens (human)	Genetic Information Processing	Replication and repair	KEGG_hsa03420	8.88016644771053e-05	0.000957084606031	True	0.0402041568740061	1.0	False	0.0429054925465936	1.0	False	0.0048549609620003	0.1814648098230154	False	10	174	58	51873	3	3	3	4	ENSG00000105486(AC),ENSG00000105486(PCGBA23),ENSG00000133119(AC),ENSG00000133119(DLPFC),ENSG00000133119(PCGBA23),ENSG00000134480(AC),ENSG00000134480(DLPFC),ENSG00000134480(PCGBA23),ENSG00000136936(DLPFC),ENSG00000136936(PCGBA23)	4.051578893833479	3.0190496690065585
1308	184	hsa04142	4142	Lysosome - Homo sapiens (human)	Cellular Processes	Transport and catabolism	KEGG_hsa04142	0.0003233132278701	0.0009579651196153	True	1.0	1.0	False	0.0001905853480179	0.0024705508076394	True	1.0	1.0	False	7	360	120	51873	3	0	7	0	ENSG00000047249(DLPFC),ENSG00000049860(DLPFC),ENSG00000071553(DLPFC),ENSG00000117410(DLPFC),ENSG00000122705(DLPFC),ENSG00000141367(DLPFC),ENSG00000159720(DLPFC)	3.490376526525128	3.0186503036921715
1849	92	hsa01230	1230	Biosynthesis of amino acids - Homo sapiens (human)	Metabolism	Global and overview maps	KEGG_hsa01230	0.0003713701341958	0.0009655623489092	True	1.0	1.0	False	1.0	1.0	False	0.0004136665701005	0.0361958248837995	True	4	189	63	51873	3	0	1	3	ENSG00000100412(DLPFC),ENSG00000100412(PCGBA23),ENSG00000109107(PCGBA23),ENSG00000243989(PCGBA23)	3.430193025409012	3.0152196774381936
1806	382	hsa00650	650	Butanoate metabolism - Homo sapiens (human)	Metabolism	Carbohydrate metabolism	KEGG_hsa00650	8.26244250207299e-05	0.0009667057727425	True	1.0	1.0	False	1.0	1.0	False	0.0050048992418489	0.0648783235054491	False	5	60	20	51873	3	1	1	3	ENSG00000113790(PCGBA23),ENSG00000122971(PCGBA23),ENSG00000183549(AC),ENSG00000183549(DLPFC),ENSG00000183549(PCGBA23)	4.082891549729518	3.014705687983356
1308	184	hsa04922	4922	Glucagon signaling pathway - Homo sapiens (human)	Organismal Systems	Endocrine system	KEGG_hsa04922	0.0003389303860762	0.0009683725316464	True	1.0	1.0	False	0.0002094990269439	0.0026187378367998	True	1.0	1.0	False	6	258	86	51873	3	0	6	0	ENSG00000067225(DLPFC),ENSG00000106617(DLPFC),ENSG00000131828(DLPFC),ENSG00000134333(DLPFC),ENSG00000143933(DLPFC),ENSG00000156873(DLPFC)	3.4698894936775915	3.013957538027867
57	142	hsa05167	5167	Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)	Human Diseases	Infectious disease: viral	KEGG_hsa05167	0.0003923863822107	0.0009694251795795	True	1.0	1.0	False	0.0112771827895439	0.2192785542411323	False	0.0138921585546092	0.2860150290654836	False	7	483	161	51873	3	1	3	3	ENSG00000170581(DLPFC),ENSG00000204642(PCGBA23),ENSG00000206503(PCGBA23),ENSG00000213928(AC),ENSG00000213928(DLPFC),ENSG00000213928(PCGBA23),ENSG00000263528(DLPFC)	3.406286073242502	3.0134857042228758
1806	382	hsa01200	1200	Carbon metabolism - Homo sapiens (human)	Metabolism	Global and overview maps	KEGG_hsa01200	9.599350665816876e-05	0.0009755135815957	True	1.0	1.0	False	1.0	1.0	False	1.2062995931112373e-05	0.0006031497965556	True	10	303	101	51873	3	0	0	10	ENSG00000021826(PCGBA23),ENSG00000065833(PCGBA23),ENSG00000092621(PCGBA23),ENSG00000119711(PCGBA23),ENSG00000122971(PCGBA23),ENSG00000130988(PCGBA23),ENSG00000148672(PCGBA23),ENSG00000161533(PCGBA23),ENSG00000172340(PCGBA23),ENSG00000197894(PCGBA23)	4.017758143188583	3.010766679758925
1806	382	hsa00053	53	Ascorbate and aldarate metabolism - Homo sapiens (human)	Metabolism	Carbohydrate metabolism	KEGG_hsa00053	0.0001000526750354	0.0009755135815957	True	1.0	1.0	False	1.0	1.0	False	2.8774328022924875e-05	0.0012588768510029	True	4	33	11	51873	3	0	0	4	ENSG00000111275(PCGBA23),ENSG00000130988(PCGBA23),ENSG00000143149(PCGBA23),ENSG00000164904(PCGBA23)	3.999771295457462	3.010766679758925
38	416	hsa05135	5135	Yersinia infection - Homo sapiens (human)	Human Diseases	Infectious disease: bacterial	KEGG_hsa05135	0.0003139096668989	0.0009930960370985	True	1.0	1.0	False	0.0511463718956677	0.2521300023025873	False	0.0008378503852508	0.0073311908709451	True	11	384	128	51873	3	0	4	7	ENSG00000010610(DLPFC),ENSG00000010610(PCGBA23),ENSG00000015285(PCGBA23),ENSG00000082074(PCGBA23),ENSG00000103490(DLPFC),ENSG00000103490(PCGBA23),ENSG00000117676(DLPFC),ENSG00000117676(PCGBA23),ENSG00000141968(PCGBA23),ENSG00000150782(DLPFC),ENSG00000150782(PCGBA23)	3.5031953099252005	3.003008751136844
38	416	hsa05200	5200	Pathways in cancer - Homo sapiens (human)	Human Diseases	Cancer: overview	KEGG_hsa05200	0.0003210689219035	0.0009976070073431	True	1.0	1.0	False	0.0110215683728188	0.0771509786097318	False	0.0030601372549951	0.0214209607849663	True	24	1362	454	51873	3	0	11	13	ENSG00000087088(DLPFC),ENSG00000087088(PCGBA23),ENSG00000087245(PCGBA23),ENSG00000114450(DLPFC),ENSG00000114450(PCGBA23),ENSG00000119535(DLPFC),ENSG00000119535(PCGBA23),ENSG00000131724(DLPFC),ENSG00000131724(PCGBA23),ENSG00000137841(DLPFC),ENSG00000137841(PCGBA23),ENSG00000139679(DLPFC),ENSG00000139679(PCGBA23),ENSG00000139687(DLPFC),ENSG00000139687(PCGBA23),ENSG00000171777(DLPFC),ENSG00000171777(PCGBA23),ENSG00000180340(PCGBA23),ENSG00000182578(DLPFC),ENSG00000182578(PCGBA23),ENSG00000184574(DLPFC),ENSG00000184574(PCGBA23),ENSG00000197943(DLPFC),ENSG00000197943(PCGBA23)	3.493401730244789	3.0010405089683903
65	638	hsa04659	4659	Th17 cell differentiation - Homo sapiens (human)	Organismal Systems	Immune system	KEGG_hsa04659	0.000239146198834	0.001009728395077	True	1.0	1.0	False	0.0110276336252695	0.0742244570931602	False	0.0154522495021448	0.1287687458512068	False	11	243	81	51873	3	2	5	4	ENSG00000096968(AC),ENSG00000096968(PCGBA23),ENSG00000100906(AC),ENSG00000100906(DLPFC),ENSG00000100906(PCGBA23),ENSG00000106546(PCGBA23),ENSG00000126561(DLPFC),ENSG00000147168(DLPFC),ENSG00000147168(PCGBA23),ENSG00000162434(DLPFC),ENSG00000173039(DLPFC)	3.621336517733779	2.995795430556293
1861	111	hsa00785	785	Lipoic acid metabolism - Homo sapiens (human)	Metabolism	Metabolism of cofactors and vitamins	KEGG_hsa00785	0.0001842544966936	0.0010133997318148	True	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	3	51	17	51873	3	2	0	1	ENSG00000083123(AC),ENSG00000145020(PCGBA23),ENSG00000181192(AC)	3.734581904470869	2.994219214976625
65	638	hsa05161	5161	Hepatitis B - Homo sapiens (human)	Human Diseases	Infectious disease: viral	KEGG_hsa05161	0.0002446961339256	0.0010143767006373	True	0.0069013778705489	0.1983596748807203	False	0.0281536287929604	0.13315905510184	False	0.0824713882742299	0.3608123236997558	False	15	417	139	51873	3	5	6	4	ENSG00000096968(AC),ENSG00000096968(PCGBA23),ENSG00000100906(AC),ENSG00000100906(DLPFC),ENSG00000100906(PCGBA23),ENSG00000117461(AC),ENSG00000117461(DLPFC),ENSG00000117461(PCGBA23),ENSG00000123374(DLPFC),ENSG00000123374(PCGBA23),ENSG00000126561(DLPFC),ENSG00000142798(AC),ENSG00000162434(DLPFC),ENSG00000173039(DLPFC),ENSG00000184216(AC)	3.611372892225685	2.9938007347194757
737	103	hsa03030	3030	DNA replication - Homo sapiens (human)	Genetic Information Processing	Replication and repair	KEGG_hsa03030	5.364203488605685e-05	0.001019198662835	True	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	4	102	34	51873	3	1	1	2	ENSG00000138346(AC),ENSG00000138346(PCGBA23),ENSG00000163918(DLPFC),ENSG00000163918(PCGBA23)	4.27049475574543	2.991741154792601
1806	382	hsa00561	561	Glycerolipid metabolism - Homo sapiens (human)	Metabolism	Lipid metabolism	KEGG_hsa00561	0.0001170493595708	0.0010534442361373	True	1.0	1.0	False	1.0	1.0	False	0.0002156418191562	0.0058057412849759	True	7	147	49	51873	3	0	1	6	ENSG00000111275(PCGBA23),ENSG00000119927(PCGBA23),ENSG00000143149(PCGBA23),ENSG00000155189(PCGBA23),ENSG00000160216(DLPFC),ENSG00000162407(PCGBA23),ENSG00000164904(PCGBA23)	3.931630958179396	2.9773884487400712
34	407	hsa05146	5146	Amoebiasis - Homo sapiens (human)	Human Diseases	Infectious disease: parasitic	KEGG_hsa05146	0.0003677294229392	0.0010536862311143	True	1.0	1.0	False	0.005220593025456	0.0380668241439505	True	0.0417346612491671	0.2434521906201417	False	8	219	73	51873	3	1	4	3	ENSG00000060558(AC),ENSG00000105329(DLPFC),ENSG00000105329(PCGBA23),ENSG00000137462(DLPFC),ENSG00000137462(PCGBA23),ENSG00000160255(DLPFC),ENSG00000160255(PCGBA23),ENSG00000170458(DLPFC)	3.4344716197669185	2.9772886949894435
70	387	hsa04931	4931	Insulin resistance - Homo sapiens (human)	Human Diseases	Endocrine and metabolic disease	KEGG_hsa04931	0.0003766716100578	0.0010672362284973	True	0.0557428509992024	0.2438749731215105	False	0.0061682572536575	0.0599691677438923	False	1.0	1.0	False	9	291	97	51873	3	3	4	2	ENSG00000067182(AC),ENSG00000067182(DLPFC),ENSG00000168610(DLPFC),ENSG00000173281(AC),ENSG00000173281(PCGBA23),ENSG00000184557(AC),ENSG00000184557(DLPFC),ENSG00000184557(PCGBA23),ENSG00000196396(DLPFC)	3.424037111572231	2.9717394405776005
68	551	hsa05165	5165	Human papillomavirus infection - Homo sapiens (human)	Human Diseases	Infectious disease: viral	KEGG_hsa05165	0.0003641876990287	0.0010693626443462	True	0.0020769901060636	0.0181736634280567	True	0.0890748504769333	0.394635413505401	False	0.118033533572784	0.5987208224706434	False	21	849	283	51873	3	10	6	5	ENSG00000073756(AC),ENSG00000109320(AC),ENSG00000109320(DLPFC),ENSG00000109320(PCGBA23),ENSG00000112715(DLPFC),ENSG00000125347(AC),ENSG00000125347(DLPFC),ENSG00000125347(PCGBA23),ENSG00000135862(AC),ENSG00000137801(AC),ENSG00000137801(DLPFC),ENSG00000137801(PCGBA23),ENSG00000142166(AC),ENSG00000142166(DLPFC),ENSG00000144668(AC),ENSG00000161638(AC),ENSG00000168040(AC),ENSG00000168040(PCGBA23),ENSG00000187840(AC),ENSG00000187840(DLPFC),ENSG00000187840(PCGBA23)	3.4386747272235585	2.970874991020836
68	551	hsa04115	4115	p53 signaling pathway - Homo sapiens (human)	Cellular Processes	Cell growth and death	KEGG_hsa04115	0.0003659850761398	0.0010693626443462	True	0.0086527151188662	0.0527273050567075	False	1.0	1.0	False	0.0243437671657227	0.1577836760741288	False	9	204	68	51873	3	4	2	3	ENSG00000104689(AC),ENSG00000106366(AC),ENSG00000106366(DLPFC),ENSG00000106366(PCGBA23),ENSG00000120889(AC),ENSG00000120889(PCGBA23),ENSG00000137801(AC),ENSG00000137801(DLPFC),ENSG00000137801(PCGBA23)	3.436536623573448	2.970874991020836
70	387	hsa04218	4218	Cellular senescence - Homo sapiens (human)	Cellular Processes	Cell growth and death	KEGG_hsa04218	0.0003854862128644	0.0010743058391304	True	0.0374124516225017	0.1897733053315306	False	0.0218551996010612	0.127488664339524	False	0.0520793802566047	0.433994835471706	False	11	423	141	51873	3	4	4	3	ENSG00000099860(AC),ENSG00000099860(DLPFC),ENSG00000099860(PCGBA23),ENSG00000108984(DLPFC),ENSG00000123374(AC),ENSG00000124762(AC),ENSG00000124762(DLPFC),ENSG00000124762(PCGBA23),ENSG00000136997(AC),ENSG00000136997(DLPFC),ENSG00000136997(PCGBA23)	3.4139911501265368	2.96887206375903
396	302	hsa05216	5216	Thyroid cancer - Homo sapiens (human)	Human Diseases	Cancer: specific types	KEGG_hsa05216	4.309375418267495e-05	0.0010881172931125	True	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	6	108	36	51873	3	2	2	2	ENSG00000130222(AC),ENSG00000130222(DLPFC),ENSG00000130222(PCGBA23),ENSG00000148737(DLPFC),ENSG00000186350(AC),ENSG00000186350(PCGBA23)	4.36558566999148	2.9633242875368
1849	92	hsa05415	5415	Diabetic cardiomyopathy - Homo sapiens (human)	Human Diseases	Cardiovascular disease	KEGG_hsa05415	0.0004784714601815	0.0011130460620218	True	9.579781942027412e-05	0.0152289552024713	True	1.0	1.0	False	1.0	1.0	False	6	555	185	51873	3	4	2	0	ENSG00000125356(AC),ENSG00000131495(AC),ENSG00000143252(DLPFC),ENSG00000154723(AC),ENSG00000164405(AC),ENSG00000170906(DLPFC)	3.3201439618690274	2.953486862558406
1849	92	hsa00640	640	Propanoate metabolism - Homo sapiens (human)	Metabolism	Carbohydrate metabolism	KEGG_hsa00640	0.0005137135670869	0.0011130460620218	True	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	3	87	29	51873	3	1	2	0	ENSG00000114054(AC),ENSG00000114054(DLPFC),ENSG00000248098(DLPFC)	3.289278964481599	2.953486862558406
1307	134	hsa05415	5415	Diabetic cardiomyopathy - Homo sapiens (human)	Human Diseases	Cardiovascular disease	KEGG_hsa05415	0.0006303410294543	0.0011152187444192	True	1.0	1.0	False	0.0084869109291821	0.1747305191302212	False	1.0	1.0	False	7	555	185	51873	3	0	5	2	ENSG00000099624(PCGBA23),ENSG00000110955(DLPFC),ENSG00000126267(DLPFC),ENSG00000166136(PCGBA23),ENSG00000173660(DLPFC),ENSG00000178741(DLPFC),ENSG00000184752(DLPFC)	3.200424423342922	2.952639939632166
56	542	hsa05131	5131	Shigellosis - Homo sapiens (human)	Human Diseases	Infectious disease: bacterial	KEGG_hsa05131	0.0001993439093854	0.0011163258925585	True	0.1080939307543814	1.0	False	0.0134896326271894	0.1124136052265791	False	0.0129938370039301	0.1033600670767168	False	18	648	216	51873	3	3	8	7	ENSG00000014216(AC),ENSG00000035403(DLPFC),ENSG00000035403(PCGBA23),ENSG00000055208(DLPFC),ENSG00000070831(AC),ENSG00000102871(AC),ENSG00000102871(DLPFC),ENSG00000106100(DLPFC),ENSG00000106100(PCGBA23),ENSG00000115594(DLPFC),ENSG00000115594(PCGBA23),ENSG00000137275(DLPFC),ENSG00000137275(PCGBA23),ENSG00000138193(DLPFC),ENSG00000138193(PCGBA23),ENSG00000172936(DLPFC),ENSG00000172936(PCGBA23),ENSG00000173039(PCGBA23)	3.700397028929084	2.952209001922883
57	142	hsa04620	4620	Toll-like receptor signaling pathway - Homo sapiens (human)	Organismal Systems	Immune system	KEGG_hsa04620	0.0004855154588246	0.0011328694039242	True	1.0	1.0	False	0.0014859871220914	0.0433412910610001	True	1.0	1.0	False	5	234	78	51873	3	1	3	1	ENSG00000170581(DLPFC),ENSG00000213928(AC),ENSG00000213928(DLPFC),ENSG00000213928(PCGBA23),ENSG00000263528(DLPFC)	3.3137969375883616	2.9458201522937677
38	416	hsa04722	4722	Neurotrophin signaling pathway - Homo sapiens (human)	Organismal Systems	Nervous system	KEGG_hsa04722	0.000376230349641	0.0011484926462725	True	1.0	1.0	False	0.0320831890027017	0.175454939858525	False	0.0019896577240997	0.0148166000730833	True	10	330	110	51873	3	0	4	6	ENSG00000087088(DLPFC),ENSG00000087088(PCGBA23),ENSG00000111252(PCGBA23),ENSG00000111348(DLPFC),ENSG00000111348(PCGBA23),ENSG00000117676(DLPFC),ENSG00000117676(PCGBA23),ENSG00000163932(PCGBA23),ENSG00000197943(DLPFC),ENSG00000197943(PCGBA23)	3.424546173830902	2.939871781220793
396	302	hsa05202	5202	Transcriptional misregulation in cancer - Homo sapiens (human)	Human Diseases	Cancer: overview	KEGG_hsa05202	5.728059634226646e-05	0.0011570680461137	True	0.0114259050747699	0.3999066776169476	False	1.0	1.0	False	0.0010091194611129	0.1765959056947656	False	11	435	145	51873	3	4	2	5	ENSG00000130222(AC),ENSG00000130222(DLPFC),ENSG00000130222(PCGBA23),ENSG00000146674(AC),ENSG00000146674(DLPFC),ENSG00000146674(PCGBA23),ENSG00000172493(PCGBA23),ENSG00000173801(AC),ENSG00000173801(PCGBA23),ENSG00000186350(AC),ENSG00000186350(PCGBA23)	4.241992469282472	2.9366410998358483
1510	74	hsa00620	620	Pyruvate metabolism - Homo sapiens (human)	Metabolism	Carbohydrate metabolism	KEGG_hsa00620	0.0005109085362331	0.0011580593487951	True	1.0	1.0	False	1.0	1.0	False	0.0003164673394379	0.0073842379202177	True	3	108	36	51873	3	0	0	3	ENSG00000014641(PCGBA23),ENSG00000131828(PCGBA23),ENSG00000146701(PCGBA23)	3.2916568410875766	2.9362691831010026
1592	157	hsa00514	514	Other types of O-glycan biosynthesis - Homo sapiens (human)	Metabolism	Glycan biosynthesis and metabolism	KEGG_hsa00514	6.0165236257272674e-05	0.0011732221070168	True	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	5	135	45	51873	3	2	1	2	ENSG00000106392(AC),ENSG00000106392(DLPFC),ENSG00000106392(PCGBA23),ENSG00000119514(AC),ENSG00000119514(PCGBA23)	4.220654373568699	2.930619762206181
637	660	hsa04390	4390	Hippo signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction	KEGG_hsa04390	4.90906950856091e-05	0.0011781766820546	True	0.0849600974986846	1.0	False	0.0003148994475941	0.0275537016644846	True	0.0898165131585522	0.8827881283821075	False	17	432	144	51873	3	4	9	4	ENSG00000072415(DLPFC),ENSG00000072415(PCGBA23),ENSG00000073350(DLPFC),ENSG00000074219(AC),ENSG00000107779(DLPFC),ENSG00000107779(PCGBA23),ENSG00000110330(DLPFC),ENSG00000134245(PCGBA23),ENSG00000144791(DLPFC),ENSG00000150457(AC),ENSG00000151208(AC),ENSG00000151208(DLPFC),ENSG00000151208(PCGBA23),ENSG00000151748(AC),ENSG00000151748(DLPFC),ENSG00000180340(DLPFC),ENSG00000213639(DLPFC)	4.309000818588513	2.9287895768769063
65	638	hsa04917	4917	Prolactin signaling pathway - Homo sapiens (human)	Organismal Systems	Endocrine system	KEGG_hsa04917	0.0002905519716629	0.0011829615989134	True	0.0128338457645416	0.1986955170773243	False	0.0145761217994262	0.0836334857344127	False	1.0	1.0	False	9	171	57	51873	3	3	4	2	ENSG00000096968(AC),ENSG00000096968(PCGBA23),ENSG00000117461(AC),ENSG00000117461(DLPFC),ENSG00000117461(PCGBA23),ENSG00000120833(AC),ENSG00000120833(DLPFC),ENSG00000126561(DLPFC),ENSG00000173039(DLPFC)	3.5367761731268192	2.927029353132566
